datetime,GLD,cash,commission,total,returns,equity_curve,drawdown
2009-08-07,9375.0,93036.09938964843,3.9000000000000004,102411.09938964843,-0.0008292983639847096,1.0241109938964825,0.01671600244140481
2009-08-10,9293.000030517578,93036.09938964843,3.9000000000000004,102329.099420166,-0.0008006941627530795,1.0232909942016584,0.017536002136228968
2009-08-11,9279.000091552734,93036.09938964843,3.9000000000000004,102315.09948120116,-0.0001368128816160441,1.0231509948120099,0.01767600152587745
2009-08-12,9294.99969482422,93036.09938964843,3.9000000000000004,102331.09908447265,0.0001563757778921815,1.0233109908447249,0.017516005493162456
2009-08-13,9372.000122070312,93036.09938964843,3.9000000000000004,102408.09951171874,0.0007524636003619634,1.0240809951171859,0.016746001220701467
2009-08-14,9300.0,93036.09938964843,3.9000000000000004,102336.09938964843,-0.0007030705814639049,1.0233609938964827,0.017466002441404616
2009-08-17,9161.000061035156,93036.09938964843,3.9000000000000004,102197.09945068359,-0.0013582688786641928,1.0219709945068343,0.01885600183105307
2009-08-18,9205.999755859377,93036.09938964843,3.9000000000000004,102242.0991455078,0.0004403226223257395,1.0224209914550764,0.018406004882810967
2009-08-19,9252.999877929688,93036.09938964843,3.9000000000000004,102289.09926757812,0.00045969441612725426,1.0228909926757797,0.01793600366210768
2009-08-20,9226.99966430664,93036.09938964843,3.9000000000000004,102263.09905395507,-0.0002541836208277415,1.0226309905395492,0.018196005798338133
2009-08-21,9365.00015258789,93036.09938964843,3.9000000000000004,102401.09954223632,0.0013494651497745203,1.0240109954223617,0.016816000915525597
2009-08-24,9233.999633789062,93036.09938964843,3.9000000000000004,102270.09902343749,-0.0012792882047598653,1.0227009902343736,0.01812600610351378
2009-08-25,9276.000213623049,93036.09938964843,3.9000000000000004,102312.09960327148,0.00041068289006318537,1.0231209960327134,0.017706000305173886
2009-08-26,9279.000091552734,93036.09938964843,3.9000000000000004,102315.09948120116,2.932085199414125e-05,1.0231509948120103,0.017676001525877005
2009-08-27,9319.000244140623,93036.09938964843,3.9000000000000004,102355.09963378905,0.000390950629874931,1.0235509963378893,0.01727599999999807
2009-08-28,9387.000274658205,93036.09938964843,3.9000000000000004,102423.09966430663,0.0006643541041029266,1.024230996643065,0.016595999694822394
2009-08-31,9340.00015258789,93036.09938964843,3.9000000000000004,102376.09954223632,-0.00045888205125954595,1.0237609954223617,0.01706600091552568
2009-09-01,9390.00015258789,93036.09938964843,3.9000000000000004,102426.09954223632,0.0004883952428698102,1.0242609954223616,0.016566000915525736
2009-09-02,9619.000244140623,93036.09938964843,3.9000000000000004,102655.09963378905,0.0022357591724784243,1.026550996337889,0.014275999999998401
2009-09-03,9745.999908447266,93036.09938964843,3.9000000000000004,102782.0992980957,0.0012371491017952874,1.0278209929809554,0.013006003356931917
2009-09-04,9752.999877929688,93036.09938964843,3.9000000000000004,102789.09926757812,6.810494755637997e-05,1.0278909926757798,0.012936003662107565
2009-09-08,9743.000030517578,93036.09938964843,3.9000000000000004,102779.099420166,-9.728509621509396e-05,1.0277909942016588,0.013036002136228575
2009-09-09,9708.000183105467,93036.09938964843,3.9000000000000004,102744.0995727539,-0.000340534676890214,1.0274409957275377,0.013386000610349669
2009-09-10,9769.99969482422,93036.09938964843,3.9000000000000004,102806.09908447265,0.0006034362262803405,1.0280609908447251,0.012766005493162202
2009-09-11,9877.999877929688,93036.09938964843,3.9000000000000004,102914.09926757812,0.0010505231116368918,1.0291409926757797,0.011686003662107591
2009-09-14,9795.999908447266,93036.09938964843,3.9000000000000004,102832.0992980957,-0.000796780713876899,1.0283209929809556,0.01250600335693175
2009-09-15,9890.00015258789,93036.09938964843,3.9000000000000004,102926.09954223632,0.0009141138300419183,1.029260995422362,0.011566000915525398
2009-09-16,9991.000366210938,93036.09938964843,3.9000000000000004,103027.09975585937,0.0009812886534343868,1.0302709975585924,0.010555998779294917
2009-09-17,9933.999633789062,93036.09938964843,3.9000000000000004,102970.09902343749,-0.0005532596040939142,1.0297009902343737,0.011126006103513664
2009-09-18,9866.999816894533,93036.09938964843,3.9000000000000004,102903.09920654296,-0.0006506725498951482,1.0290309920654284,0.011796004272458971
2009-09-21,9836.000061035156,93036.09938964843,3.9000000000000004,102872.09945068359,-0.00030125191659347017,1.0287209945068345,0.012106001831052815
2009-09-22,9966.999816894533,93036.09938964843,3.9000000000000004,103003.09920654296,0.001273423567312193,1.0300309920654283,0.010796004272459081
2009-09-23,9883.000183105467,93036.09938964843,3.9000000000000004,102919.0995727539,-0.000815505887066803,1.0291909957275376,0.01163600061034975
2009-09-24,9755.00030517578,93036.09938964843,3.9000000000000004,102791.09969482421,-0.0012436941098499243,1.0279109969482407,0.012915999389646604
2009-09-25,9700.0,93036.09938964843,3.9000000000000004,102736.09938964843,-0.0005350687495228046,1.027360993896483,0.01346600244140439
2009-09-28,9705.00030517578,93036.09938964843,3.9000000000000004,102741.09969482421,4.867135510777665e-05,1.0274109969482408,0.013415999389646549
2009-09-29,9743.000030517578,93036.09938964843,3.9000000000000004,102779.099420166,0.00036985904817710136,1.0277909942016588,0.013036002136228575
2009-09-30,9884.99984741211,93036.09938964843,3.9000000000000004,102921.09923706054,0.0013816020737253965,1.029210992370604,0.01161600396728324
2009-10-01,9788.999938964844,93036.09938964843,3.9000000000000004,102825.09932861327,-0.0009327524594946457,1.0282509932861315,0.01257600305175588
2009-10-02,9837.000274658205,93036.09938964843,3.9000000000000004,102873.09966430663,0.00046681535935078067,1.028730996643065,0.012095999694822224
2009-10-05,9981.999969482422,93036.09938964843,3.9000000000000004,103018.09935913085,0.0014095005914800396,1.0301809935913073,0.010646002746580008
2009-10-06,10227.999877929688,93036.09938964843,3.9000000000000004,103264.09926757812,0.0023879290141985976,1.03264099267578,0.00818600366210731
2009-10-07,10236.000061035156,93036.09938964843,3.9000000000000004,103272.09945068359,7.747303430916119e-05,1.0327209945068347,0.00810600183105259
2009-10-08,10363.999938964844,93036.09938964843,3.9000000000000004,103400.09932861327,0.0012394429725990364,1.0340009932861318,0.006826003051755514
2009-10-09,10283.999633789062,93036.09938964843,3.9000000000000004,103320.09902343749,-0.0007736965988933697,1.033200990234374,0.007626006103513383
2009-10-12,10355.999755859377,93036.09938964843,3.9000000000000004,103392.0991455078,0.0006968646250908872,1.033920991455077,0.006906004882810235
2009-10-13,10426.000213623049,93036.09938964843,3.9000000000000004,103462.09960327148,0.0006770387519181575,1.0346209960327137,0.006206000305173598
2009-10-14,10418.000030517578,93036.09938964843,3.9000000000000004,103454.099420166,-7.732477048261188e-05,1.034540994201659,0.006286002136228319
2009-10-15,10286.000061035156,93036.09938964843,3.9000000000000004,103322.09945068359,-0.0012759278774089333,1.0332209945068347,0.0076060018310526445
2009-10-16,10318.000030517578,93036.09938964843,3.9000000000000004,103354.099420166,0.00030971079423047776,1.033540994201659,0.007286002136228431
2009-10-19,10423.00033569336,93036.09938964843,3.9000000000000004,103459.09972534179,0.0010159278225523316,1.0345909972534169,0.006235999084470478
2009-10-20,10341.999816894533,93036.09938964843,3.9000000000000004,103378.09920654296,-0.0007829230972805634,1.0337809920654286,0.007046004272458717
2009-10-21,10375.0,93036.09938964843,3.9000000000000004,103411.09938964843,0.0003192183195352971,1.0341109938964832,0.006716002441404134
2009-10-22,10391.999816894533,93036.09938964843,3.9000000000000004,103428.09920654296,0.00016439064080042698,1.0342809920654286,0.006546004272458772
2009-10-23,10348.999786376951,93036.09938964843,3.9000000000000004,103385.09917602538,-0.00041574804958666167,1.0338509917602527,0.006976004577634587
2009-10-26,10186.000061035156,93036.09938964843,3.9000000000000004,103222.09945068359,-0.001576626870224973,1.0322209945068348,0.008606001831052534
2009-10-27,10184.99984741211,93036.09938964843,3.9000000000000004,103221.09923706054,-9.689917453425956e-06,1.0322109923706044,0.008616003967282904
2009-10-28,10073.00033569336,93036.09938964843,3.9000000000000004,103109.09972534179,-0.0010850447490539095,1.031090997253417,0.009735999084470315
2009-10-29,10269.000244140623,93036.09938964843,3.9000000000000004,103305.09963378905,0.0019008982618349268,1.0330509963378898,0.007775999999997563
2009-10-30,10252.999877929688,93036.09938964843,3.9000000000000004,103289.09926757812,-0.00015488457266543687,1.0328909926757803,0.007936003662107005
2009-11-02,10394.99969482422,93036.09938964843,3.9000000000000004,103431.09908447265,0.0013747802807988485,1.0343109908447257,0.0065160054931616695
2009-11-03,10645.999908447266,93036.09938964843,3.9000000000000004,103682.0992980957,0.0024267383392886366,1.0368209929809562,0.0040060033569311315
2009-11-04,10709.99984741211,93036.09938964843,3.9000000000000004,103746.09923706054,0.0006172708635154844,1.0374609923706046,0.0033660039672827047
2009-11-05,10698.00033569336,93036.09938964843,3.9000000000000004,103734.09972534179,-0.00011566229291504193,1.037340997253417,0.003485999084470226
2009-11-06,10743.000030517578,93036.09938964843,3.9000000000000004,103779.099420166,0.0004337984803779449,1.0377909942016594,0.0030360021362279
2009-11-09,10819.000244140623,93036.09938964843,3.9000000000000004,103855.09963378905,0.0007323267791652377,1.0385509963378898,0.0022759999999975022
2009-11-10,10838.999938964844,93036.09938964843,3.9000000000000004,103875.09932861327,0.00019257306472897362,1.0387509932861319,0.0020760030517554817
2009-11-11,10959.99984741211,93036.09938964843,3.9000000000000004,103996.09923706054,0.0011648596172646464,1.0399609923706044,0.00086600396728298
2009-11-12,10820.999908447266,93036.09938964843,3.9000000000000004,103857.0992980957,-0.0013365880065173696,1.038570992980956,0.0022560033569314353
2009-11-13,10973.999786376951,93036.09938964843,3.9000000000000004,104010.09917602538,0.0014731768840428039,1.0401009917602528,0.0007260045776344981
2009-11-16,11162.999725341795,93036.09938964843,3.9000000000000004,104199.09911499023,0.0018171306484862093,1.0419909911499012,0.0
2009-11-17,11197.000122070312,93036.09938964843,3.9000000000000004,104233.09951171874,0.0003263022139086136,1.0423309951171862,0.0
2009-11-18,11225.0,93036.09938964843,3.9000000000000004,104261.09938964843,0.00026862750950362724,1.042610993896483,0.0
2009-11-19,11230.00030517578,93036.09938964843,3.9000000000000004,104266.09969482421,4.7959451847878753e-05,1.0426609969482408,0.0
2009-11-20,11294.000244140623,93036.09938964843,3.9000000000000004,104330.09963378905,0.0006138134940518736,1.0433009963378892,0.0
2009-11-23,11429.000091552734,93036.09938964843,3.9000000000000004,104465.09948120116,0.0012939683551149717,1.0446509948120104,0.0
2009-11-24,11473.00033569336,93036.09938964843,3.9000000000000004,104509.09972534179,0.0004211956371951153,1.0450909972534168,0.0
2009-11-25,11662.000274658205,93036.09938964843,3.9000000000000004,104698.09966430663,0.0018084543782459495,1.0469809966430652,0.0
2009-11-27,11505.999755859377,93036.09938964843,3.9000000000000004,104542.0991455078,-0.001490003345801072,1.045420991455077,0.001560005187988267
2009-11-30,11563.999938964844,93036.09938964843,3.9000000000000004,104600.09932861327,0.0005548021665868763,1.0460009932861316,0.0009800033569336009
2009-12-01,11737.999725341795,93036.09938964843,3.9000000000000004,104774.09911499023,0.0016634763015885845,1.0477409911499012,0.0
2009-12-02,11918.000030517578,93036.09938964843,3.9000000000000004,104954.099420166,0.0017179847566928252,1.049540994201659,0.0
2009-12-03,11869.99969482422,93036.09938964843,3.9000000000000004,104906.09908447265,-0.00045734598227742396,1.0490609908447253,0.0004800033569336559
2009-12-04,11375.0,93036.09938964843,3.9000000000000004,104411.09938964843,-0.0047185025384046675,1.0441109938964832,0.005430000305175708
2009-12-07,11311.000061035156,93036.09938964843,3.9000000000000004,104347.09945068359,-0.0006129610677310104,1.0434709945068348,0.006069999694824135
2009-12-08,11094.99969482422,93036.09938964843,3.9000000000000004,104131.09908447265,-0.002070017924293399,1.0413109908447253,0.00823000335693358
2009-12-09,11083.999633789062,93036.09938964843,3.9000000000000004,104120.09902343749,-0.00010563665544560674,1.0412009902343737,0.008340003967285181
2009-12-10,11081.999969482422,93036.09938964843,3.9000000000000004,104118.09935913085,-1.9205363089302985e-05,1.0411809935913074,0.00836000061035147
2009-12-11,10931.999969482422,93036.09938964843,3.9000000000000004,103968.09935913085,-0.0014406717076405062,1.0396809935913074,0.009860000610351527
2009-12-14,11023.999786376951,93036.09938964843,3.9000000000000004,104060.09917602538,0.0008848850509111106,1.0406009917602528,0.008940002441406136
2009-12-15,11020.999908447266,93036.09938964843,3.9000000000000004,104057.0992980957,-2.8828320878471203e-05,1.040570992980956,0.008970001220703017
2009-12-16,11158.999633789062,93036.09938964843,3.9000000000000004,104195.09902343749,0.001326192314341501,1.041950990234374,0.007590003967284931
2009-12-17,10733.999633789062,93036.09938964843,3.9000000000000004,103770.09902343749,-0.004078886665335402,1.037700990234374,0.011840003967285018
2009-12-18,10894.99969482422,93036.09938964843,3.9000000000000004,103931.09908447265,0.0015515072506464556,1.0393109908447256,0.01023000335693336
2009-12-21,10694.99969482422,93036.09938964843,3.9000000000000004,103731.09908447265,-0.0019243518231001344,1.0373109908447256,0.012230003356933361
2009-12-22,10616.999816894533,93036.09938964843,3.9000000000000004,103653.09920654296,-0.0007519430394367088,1.0365309920654286,0.01301000213623027
2009-12-23,10655.00030517578,93036.09938964843,3.9000000000000004,103691.09969482421,0.00036661217630862275,1.036910996948241,0.012629997253417846
2009-12-24,10836.000061035156,93036.09938964843,3.9000000000000004,103872.09945068359,0.0017455669425059384,1.0387209945068347,0.010819999694824167
2009-12-28,10855.00030517578,93036.09938964843,3.9000000000000004,103891.09969482421,0.00018291961211058805,1.038910996948241,0.010629997253417844
2009-12-29,10747.000122070312,93036.09938964843,3.9000000000000004,103783.09951171874,-0.0010395518328587539,1.0378309951171865,0.011709999084472456
2009-12-30,10693.000030517578,93036.09938964843,3.9000000000000004,103729.099420166,-0.0005203168127256852,1.0372909942016593,0.01224999999999965
2009-12-31,10730.999755859377,93036.09938964843,3.9000000000000004,103767.0991455078,0.0003663362118653257,1.037670991455077,0.011870002746581898
2010-01-04,10980.00030517578,93036.09938964843,3.9000000000000004,104016.09969482421,0.002399609812424597,1.040160996948241,0.009379997253417871
2010-01-05,10969.99969482422,93036.09938964843,3.9000000000000004,104006.09908447265,-9.614483124154027e-05,1.0400609908447254,0.009480003356933553
2010-01-06,11151.000213623049,93036.09938964843,3.9000000000000004,104187.09960327148,0.0017402875445970967,1.0418709960327137,0.007669998168945202
2010-01-07,11081.999969482422,93036.09938964843,3.9000000000000004,104118.09935913085,-0.0006622724349114595,1.0411809935913074,0.00836000061035147
2010-01-08,11137.000274658205,93036.09938964843,3.9000000000000004,104173.09966430663,0.0005282492238556369,1.0417309966430652,0.007809997558593684
2010-01-11,11284.99984741211,93036.09938964843,3.9000000000000004,104321.09923706054,0.0014207081600798865,1.043210992370604,0.00633000183105481
2010-01-12,11048.999786376951,93036.09938964843,3.9000000000000004,104085.09917602538,-0.002262246686059788,1.0408509917602526,0.008690002441406275
2010-01-13,11154.000091552734,93036.09938964843,3.9000000000000004,104190.09948120116,0.0010087928628306209,1.0419009948120106,0.007639999389648322
2010-01-14,11202.999877929688,93036.09938964843,3.9000000000000004,104239.09926757812,0.0004702921546380079,1.0423909926757802,0.007150001525878746
2010-01-15,11086.000061035156,93036.09938964843,3.9000000000000004,104122.09945068359,-0.0011224177656620205,1.0412209945068347,0.00831999969482422
2010-01-19,11151.99966430664,93036.09938964843,3.9000000000000004,104188.09905395507,0.0006338673885724067,1.0418809905395494,0.007660003662109505
2010-01-20,10894.000244140623,93036.09938964843,3.9000000000000004,103930.09963378905,-0.0024762849356950722,1.0393009963378892,0.010239997863769723
2010-01-21,10737.000274658205,93036.09938964843,3.9000000000000004,103773.09966430663,-0.0015106304144384408,1.037730996643065,0.01180999755859391
2010-01-22,10716.999816894533,93036.09938964843,3.9000000000000004,103753.09920654296,-0.0001927325851147632,1.0375309920654283,0.012010002136230602
2010-01-25,10748.00033569336,93036.09938964843,3.9000000000000004,103784.09972534179,0.0002987912557399497,1.0378409972534166,0.011699996948242308
2010-01-26,10755.999755859377,93036.09938964843,3.9000000000000004,103792.0991455078,7.707751174979016e-05,1.0379209914550769,0.011620002746582037
2010-01-27,10652.999877929688,93036.09938964843,3.9000000000000004,103689.09926757812,-0.0009923672300460318,1.0368909926757799,0.012650001525879029
2010-01-28,10648.00033569336,93036.09938964843,3.9000000000000004,103684.09972534179,-4.821666184429141e-05,1.0368409972534167,0.012699996948242198
2010-01-29,10595.999908447266,93036.09938964843,3.9000000000000004,103632.0992980957,-0.0005015274992389296,1.0363209929809558,0.013220001220703104
2010-02-01,10834.99984741211,93036.09938964843,3.9000000000000004,103871.09923706054,0.0023062346568640812,1.0387109923706044,0.010830001831054537
2010-02-02,10912.999725341795,93036.09938964843,3.9000000000000004,103949.09911499023,0.0007509295511707315,1.0394909911499013,0.010050003051757628
2010-02-03,10869.99969482422,93036.09938964843,3.9000000000000004,103906.09908447265,-0.0004136642922707434,1.0390609908447255,0.010480003356933443
2010-02-04,10437.000274658205,93036.09938964843,3.9000000000000004,103473.09966430663,-0.004167218517307614,1.0347309966430653,0.01480999755859358
2010-02-05,10468.000030517578,93036.09938964843,3.9000000000000004,103504.099420166,0.00029959241541943626,1.035040994201659,0.014499999999999957
2010-02-08,10404.000091552734,93036.09938964843,3.9000000000000004,103440.09948120116,-0.0006183324073478769,1.0344009948120105,0.015139999389648384
2010-02-09,10541.000366210938,93036.09938964843,3.9000000000000004,103577.09975585937,0.0013244406699657318,1.0357709975585925,0.01376999664306644
2010-02-10,10512.000274658205,93036.09938964843,3.9000000000000004,103548.09966430663,-0.0002799855529946882,1.0354809966430651,0.014059997558593773
2010-02-11,10712.999725341795,93036.09938964843,3.9000000000000004,103749.09911499023,0.001941121578621141,1.037490991149901,0.012050003051757852
2010-02-12,10704.000091552734,93036.09938964843,3.9000000000000004,103740.09948120116,-8.674421142773614e-05,1.0374009948120104,0.012139999389648493
2010-02-16,10962.000274658205,93036.09938964843,3.9000000000000004,103998.09966430663,0.0024869860776663977,1.039980996643065,0.009559997558593825
2010-02-17,10925.0,93036.09938964843,3.9000000000000004,103961.09938964843,-0.00035577837265909906,1.039610993896483,0.009930000305175879
2010-02-18,10998.00033569336,93036.09938964843,3.9000000000000004,104034.09972534179,0.0007021889545411053,1.0403409972534166,0.009199996948242362
2010-02-19,10947.000122070312,93036.09938964843,3.9000000000000004,103983.09951171874,-0.0004902259332054681,1.039830995117186,0.009709999084472898
2010-02-22,10906.999969482422,93036.09938964843,3.9000000000000004,103943.09935913085,-0.00038467936400932157,1.039430993591307,0.010110000610351833
2010-02-23,10788.999938964844,93036.09938964843,3.9000000000000004,103825.09932861327,-0.0011352367905624883,1.0382509932861312,0.011290000915527676
2010-02-24,10736.000061035156,93036.09938964843,3.9000000000000004,103772.09945068359,-0.0005104726917904978,1.0377209945068344,0.011819999694824501
2010-02-25,10830.999755859377,93036.09938964843,3.9000000000000004,103867.0991455078,0.0009154647089835155,1.0386709914550767,0.01087000274658223
2010-02-26,10943.000030517578,93036.09938964843,3.9000000000000004,103979.099420166,0.0010783036744033137,1.0397909942016588,0.009750000000000147
2010-03-01,10943.000030517578,93036.09938964843,3.9000000000000004,103979.099420166,0.0,1.0397909942016588,0.009750000000000147
2010-03-02,11101.99966430664,93036.09938964843,3.9000000000000004,104138.09905395507,0.00152914994143738,1.0413809905395492,0.008160003662109672
2010-03-03,11162.999725341795,93036.09938964843,3.9000000000000004,104199.09911499023,0.0005857612304172033,1.0419909911499008,0.007550003051758125
2010-03-04,11083.000183105467,93036.09938964843,3.9000000000000004,104119.0995727539,-0.0007677565633080752,1.0411909957275376,0.008349998474121323
2010-03-05,11080.999755859377,93036.09938964843,3.9000000000000004,104117.0991455078,-1.9212875008500774e-05,1.0411709914550766,0.008370002746582283
2010-03-08,10987.999725341795,93036.09938964843,3.9000000000000004,104024.09911499023,-0.0008932253326382478,1.0402409911499009,0.009300003051758043
2010-03-09,10972.000122070312,93036.09938964843,3.9000000000000004,104008.09951171874,-0.00015380669871312147,1.040080995117186,0.009459999084472814
2010-03-10,10847.000122070312,93036.09938964843,3.9000000000000004,103883.09951171874,-0.0012018294785389738,1.0388309951171861,0.010709999084472788
2010-03-11,10859.99984741211,93036.09938964843,3.9000000000000004,103896.09923706054,0.00012513801959035398,1.0389609923706042,0.010580001831054675
2010-03-12,10794.99969482422,93036.09938964843,3.9000000000000004,103831.09908447265,-0.0006256264967136049,1.0383109908447252,0.011230003356933693
2010-03-15,10836.000061035156,93036.09938964843,3.9000000000000004,103872.09945068359,0.00039487558710682436,1.0387209945068345,0.01081999969482439
2010-03-16,11040.00015258789,93036.09938964843,3.9000000000000004,104076.09954223632,0.001963954638748655,1.0407609954223618,0.008779998779297138
2010-03-17,10958.999633789062,93036.09938964843,3.9000000000000004,103995.09902343749,-0.0007782816530893522,1.0399509902343735,0.009590003967285377
2010-03-18,11033.999633789062,93036.09938964843,3.9000000000000004,104070.09902343749,0.000721187831967951,1.0407009902343736,0.008840003967285348
2010-03-19,10827.999877929688,93036.09938964843,3.9000000000000004,103864.09926757812,-0.0019794326880863133,1.0386409926757798,0.01090000152587911
2010-03-22,10775.0,93036.09938964843,3.9000000000000004,103811.09938964843,-0.0005102810143584602,1.038110993896483,0.011430000305175936
2010-03-23,10831.999969482422,93036.09938964843,3.9000000000000004,103868.09935913085,0.0005490739412024048,1.0386809935913073,0.010860000610351639
2010-03-24,10630.00030517578,93036.09938964843,3.9000000000000004,103666.09969482421,-0.0019447709696527316,1.0366609969482408,0.012879997253418152
2010-03-25,10677.999877929688,93036.09938964843,3.9000000000000004,103714.09926757812,0.0004630209190392698,1.03714099267578,0.012400001525878945
2010-03-26,10858.999633789062,93036.09938964843,3.9000000000000004,103895.09902343749,0.0017451798466898705,1.0389509902343737,0.010590003967285266
2010-03-29,10875.0,93036.09938964843,3.9000000000000004,103911.09938964843,0.00015400501430118396,1.0391109938964829,0.010430000305176046
2010-03-30,10797.000122070312,93036.09938964843,3.9000000000000004,103833.09951171874,-0.0007506404839121572,1.038330995117186,0.011209999084472955
2010-03-31,10894.99969482422,93036.09938964843,3.9000000000000004,103931.09908447265,0.0009438182353675995,1.039310990844725,0.010230003356934025
2010-04-01,11026.000213623049,93036.09938964843,3.9000000000000004,104062.09960327148,0.0012604554358879305,1.0406209960327133,0.00891999816894562
2010-04-05,11088.999938964844,93036.09938964843,3.9000000000000004,104125.09932861327,0.0006054050954380497,1.0412509932861314,0.008290000915527562
2010-04-06,11102.999877929688,93036.09938964843,3.9000000000000004,104139.09926757812,0.00013445306708104177,1.0413909926757798,0.00815000152587908
2010-04-07,11248.999786376951,93036.09938964843,3.9000000000000004,104285.09917602538,0.0014019701483314329,1.0428509917602524,0.006690002441406495
2010-04-08,11265.00015258789,93036.09938964843,3.9000000000000004,104301.09954223632,0.00015342907411852735,1.0430109954223619,0.006529998779297053
2010-04-09,11363.999938964844,93036.09938964843,3.9000000000000004,104400.09932861327,0.0009491729886976774,1.0440009932861314,0.005540000915527532
2010-04-12,11301.000213623049,93036.09938964843,3.9000000000000004,104337.09960327148,-0.0006034450709045958,1.0433709960327133,0.00616999816894559
2010-04-13,11269.000244140623,93036.09938964843,3.9000000000000004,104305.09963378905,-0.0003066979013610638,1.0430509963378891,0.006489997863769803
2010-04-14,11302.999877929688,93036.09938964843,3.9000000000000004,104339.09926757812,0.00032596329334255714,1.0433909926757796,0.006150001525879301
2010-04-15,11365.00015258789,93036.09938964843,3.9000000000000004,104401.09954223632,0.0005942189945420395,1.0440109954223615,0.005529998779297385
2010-04-16,11123.999786376951,93036.09938964843,3.9000000000000004,104160.09917602538,-0.002308408314353416,1.0416009917602522,0.00794000244140669
2010-04-19,11115.00015258789,93036.09938964843,3.9000000000000004,104151.09954223632,-8.640193183628853e-05,1.0415109954223616,0.008029998779297332
2010-04-20,11145.999908447266,93036.09938964843,3.9000000000000004,104182.0992980957,0.00029764213719896127,1.0418209929809552,0.007720001220703709
2010-04-21,11230.999755859377,93036.09938964843,3.9000000000000004,104267.0991455078,0.0008158776602196216,1.0426709914550762,0.006870002746582671
2010-04-22,11183.999633789062,93036.09938964843,3.9000000000000004,104220.09902343749,-0.0004507665644818415,1.0422009902343732,0.007340003967285735
2010-04-23,11319.000244140623,93036.09938964843,3.9000000000000004,104355.09963378905,0.0012953414131875451,1.0435509963378888,0.00598999786377008
2010-04-26,11275.0,93036.09938964843,3.9000000000000004,104311.09938964843,-0.00042163961603247646,1.0431109938964827,0.006430000305176264
2010-04-27,11462.999725341795,93036.09938964843,3.9000000000000004,104499.09911499023,0.0018022983790011438,1.0449909911499005,0.0045500030517584555
2010-04-28,11430.999755859377,93036.09938964843,3.9000000000000004,104467.0991455078,-0.00030622244357536577,1.0446709914550762,0.004870002746582669
2010-04-29,11427.999877929688,93036.09938964843,3.9000000000000004,104464.09926757812,-2.8716006802431693e-05,1.0446409926757794,0.004900001525879549
2010-04-30,11536.000061035156,93036.09938964843,3.9000000000000004,104572.09945068359,0.0010338497518542766,1.045720994506834,0.003819999694824938
2010-05-03,11573.00033569336,93036.09938964843,3.9000000000000004,104609.09972534179,0.00035382549315321477,1.046090997253416,0.003449996948242884
2010-05-04,11487.000274658205,93036.09938964843,3.9000000000000004,104523.09966430663,-0.0008221087960890161,1.0452309966430644,0.004309997558594514
2010-05-05,11508.999633789062,93036.09938964843,3.9000000000000004,104545.09902343749,0.00021047365799065076,1.0454509902343732,0.00409000396728576
2010-05-06,11848.999786376951,93036.09938964843,3.9000000000000004,104885.09917602538,0.0032521864321126692,1.0488509917602522,0.0006900024414067119
2010-05-07,11826.99966430664,93036.09938964843,3.9000000000000004,104863.09905395507,-0.00020975450510263283,1.0486309905395492,0.000910003662109693
2010-05-10,11756.999969482422,93036.09938964843,3.9000000000000004,104793.09935913085,-0.0006675341035667914,1.047930993591307,0.0016100006103518805
2010-05-11,12066.000366210938,93036.09938964843,3.9000000000000004,105102.09975585937,0.0029486712256650005,1.0510209975585922,0.0
2010-05-12,12140.00015258789,93036.09938964843,3.9000000000000004,105176.09954223632,0.0007040752425389041,1.0517609954223617,0.0
2010-05-13,12055.999755859377,93036.09938964843,3.9000000000000004,105092.0991455078,-0.0007986643077098066,1.0509209914550766,0.000840003967285119
2010-05-14,12037.000274658205,93036.09938964843,3.9000000000000004,105073.09966430663,-0.0001807888638218902,1.050730996643065,0.0010299987792967702
2010-05-17,11936.000061035156,93036.09938964843,3.9000000000000004,104972.09945068359,-0.0009612375950240892,1.0497209945068344,0.0020400009155272514
2010-05-18,11948.999786376951,93036.09938964843,3.9000000000000004,104985.09917602538,0.00012383981467278815,1.0498509917602523,0.0019100036621093608
2010-05-19,11662.999725341795,93036.09938964843,3.9000000000000004,104699.09911499023,-0.002724196702959092,1.0469909911499007,0.004770004272460993
2010-05-20,11583.999633789062,93036.09938964843,3.9000000000000004,104620.09902343749,-0.0007545441385886642,1.0462009902343734,0.005560005187988271
2010-05-21,11522.000122070312,93036.09938964843,3.9000000000000004,104558.09951171874,-0.0005926156856805864,1.045580995117186,0.006180000305175737
2010-05-24,11683.999633789062,93036.09938964843,3.9000000000000004,104720.09902343749,0.0015493731473246175,1.0472009902343735,0.004560005187988159
2010-05-25,11736.000061035156,93036.09938964843,3.9000000000000004,104772.09945068359,0.0004965658716045152,1.0477209945068344,0.004040000915527253
2010-05-26,11847.000122070312,93036.09938964843,3.9000000000000004,104883.09951171874,0.0010594429396482141,1.048830995117186,0.0029300003051757617
2010-05-27,11869.000244140623,93036.09938964843,3.9000000000000004,104905.09963378905,0.00020975850420823505,1.049050996337889,0.0027099990844727806
2010-05-28,11887.999725341795,93036.09938964843,3.9000000000000004,104924.09911499023,0.00018111113060759187,1.0492409911499008,0.0025200042724609073
2010-06-01,11991.000366210938,93036.09938964843,3.9000000000000004,105027.09975585937,0.000981668098539057,1.0502709975585922,0.0014899978637694655
