datetime,MS,cash,commission,total,returns,equity_curve,drawdown
2018-02-28,4587.055206298828,96802.32358093261,1.3,101389.37878723144,-0.0005650034523577707,1.0138937878723142,0.0011709213256843043
2018-03-01,4461.775588989258,96802.32358093261,1.3,101264.09916992187,-0.0012356286112815695,1.0126409916992185,0.002423717498780009
2018-03-02,4482.246017456055,96802.32358093261,1.3,101284.56959838867,0.00020214892182512934,1.0128456959838865,0.002219013214111998
2018-03-05,4543.657684326172,96802.32358093261,1.3,101345.98126525879,0.0006063279640089458,1.0134598126525876,0.001604896545410961
2018-03-06,4631.271743774414,96802.32358093261,1.3,101433.59532470703,0.0008645045255315509,1.0143359532470702,0.0007287559509283614
2018-03-07,4657.474517822266,96802.32358093261,1.3,101459.79809875488,0.00025832441376016924,1.0145979809875485,0.0004667282104500181
2018-03-08,4664.024353027344,96802.32358093261,1.3,101466.34793395996,6.455596529675312e-05,1.0146634793395992,0.00040122985839929903
2018-03-09,4804.0435791015625,96802.32358093261,1.3,101606.36716003418,0.0013799572855952569,1.0160636716003413,0.0
2018-03-12,4823.695755004883,96802.32358093261,1.3,101626.0193359375,0.0001934148070894537,1.0162601933593745,0.0
2018-03-13,4751.6387939453125,96802.32358093261,1.3,101553.96237487793,-0.0007090404753665736,1.0155396237487788,0.0007205696105956338
2018-03-14,4666.48063659668,96802.32358093261,1.3,101468.8042175293,-0.0008385508094137517,1.0146880421752926,0.001572151184081827
2018-03-15,4685.31494140625,96802.32358093261,1.3,101487.63852233886,0.00018561670214611858,1.0148763852233884,0.0013838081359860421
2018-03-16,4709.059524536133,96802.32358093261,1.3,101511.38310546875,0.0002339652737575193,1.0151138310546872,0.0011463623046872318
2018-03-19,4663.205718994141,96802.32358093261,1.3,101465.52929992675,-0.00045171097210205957,1.0146552929992672,0.0016049003601072975
2018-03-20,4705.78498840332,96802.32358093261,1.3,101508.10856933593,0.00041964270726180253,1.015081085693359,0.0011791076660154776
2018-03-21,4676.306915283203,96802.32358093261,1.3,101478.63049621582,-0.0002904011663263928,1.0147863049621577,0.0014738883972167383
2018-03-22,4474.058151245117,96802.32358093261,1.3,101276.38173217773,-0.0019930182645264694,1.0127638173217768,0.0034963760375976705
2018-03-23,4263.619613647461,96802.32358093261,1.3,101065.94319458008,-0.002077863900728172,1.0106594319458002,0.00560076141357424
2018-03-26,4446.217727661133,96802.32358093261,1.3,101248.54130859375,0.001806722504554381,1.0124854130859369,0.0037747802734375835
2018-03-27,4352.05307006836,96802.32358093261,1.3,101154.37665100097,-0.0009300347084090221,1.011543766510009,0.004716426849365352
2018-03-28,4332.402038574219,96802.32358093261,1.3,101134.72561950683,-0.00019426773358444116,1.0113472561950678,0.00491293716430663
2018-03-29,4418.377685546875,96802.32358093261,1.3,101220.70126647949,0.0008501100531592698,1.0122070126647944,0.00405318069458005
2018-04-02,4316.843032836914,96802.32358093261,1.3,101119.16661376953,-0.0010031016525231529,1.0111916661376947,0.0050685272216797195
2018-04-03,4353.690719604492,96802.32358093261,1.3,101156.0143005371,0.00036439863975856746,1.0115601430053704,0.004700050354004004
2018-04-04,4394.631576538086,96802.32358093261,1.3,101196.9551574707,0.0004047298345697392,1.0119695515747062,0.004290641784668203
2018-04-05,4492.0719146728525,96802.32358093261,1.3,101294.39549560547,0.000962878161532954,1.012943954956054,0.003316238403320515
2018-04-06,4343.045425415039,96802.32358093261,1.3,101145.36900634765,-0.001471221468163808,1.0114536900634759,0.004806503295898601
2018-04-09,4368.428421020508,96802.32358093261,1.3,101170.75200195312,0.00025095558852394895,1.0117075200195305,0.004552673339843993
2018-04-10,4433.116912841797,96802.32358093261,1.3,101235.44049377441,0.0006393991399811227,1.0123544049377433,0.00390578842163114
2018-04-11,4318.479919433594,96802.32358093261,1.3,101120.80350036621,-0.0011323800523715954,1.0112080350036612,0.0050521583557132654
2018-04-12,4409.370040893555,96802.32358093261,1.3,101211.69362182617,0.0008988271286791694,1.012116936218261,0.004143257141113521
2018-04-13,4338.132476806641,96802.32358093261,1.3,101140.45605773925,-0.0007038471696075854,1.0114045605773918,0.004855632781982644
2018-04-16,4372.523498535156,96802.32358093261,1.3,101174.84707946777,0.00034003229834045356,1.011748470794677,0.004511722564697562
2018-04-17,4359.421920776367,96802.32358093261,1.3,101161.74550170898,-0.00012949441622089886,1.0116174550170889,0.004642738342285568
2018-04-18,4361.060333251953,96802.32358093261,1.3,101163.38391418457,1.6195968816745676e-05,1.011633839141845,0.004626354217529549
2018-04-19,4478.9710998535165,96802.32358093261,1.3,101281.29468078613,0.0011655478695886679,1.0128129468078604,0.0034472465515140716
2018-04-20,4459.319305419922,96802.32358093261,1.3,101261.64288635254,-0.000194031824884644,1.0126164288635244,0.0036437644958500215
2018-04-23,4392.17529296875,96802.32358093261,1.3,101194.49887390136,-0.0006630744923478149,1.0119449887390126,0.004315204620361834
2018-04-24,4345.502090454102,96802.32358093261,1.3,101147.82567138672,-0.00046122272489146354,1.011478256713866,0.004781936645508411
2018-04-25,4261.162567138672,96802.32358093261,1.3,101063.48614807129,-0.0008338243828338587,1.0106348614807117,0.005625331878662765
2018-04-26,4274.264144897461,96802.32358093261,1.3,101076.58772583008,0.00012963710493418823,1.0107658772582997,0.005494316101074759
2018-04-27,4266.859817504883,96802.32358093261,1.3,101069.1833984375,-7.325462363905189e-05,1.010691833984374,0.005568359375000442
2018-04-30,4247.113037109375,96802.32358093261,1.3,101049.43661804199,-0.0001953788457720318,1.0104943661804189,0.005765827178955574
2018-05-01,4262.746047973633,96802.32358093261,1.3,101065.06962890625,0.00015470656133742544,1.0106506962890616,0.0056094970703128855
2018-05-02,4253.694915771485,96802.32358093261,1.3,101056.0184967041,-8.955747258065916e-05,1.01056018496704,0.005700008392334421
2018-05-03,4202.683258056641,96802.32358093261,1.3,101005.00683898925,-0.0005047859442087743,1.0100500683898916,0.006210124969482811
2018-05-04,4229.012680053711,96802.32358093261,1.3,101031.33626098633,0.00026067442418020725,1.0103133626098624,0.005946830749512078
2018-05-07,4310.466766357422,96802.32358093261,1.3,101112.79034729004,0.0008062259623420331,1.0111279034728995,0.005132289886474961
2018-05-08,4391.919326782227,96802.32358093261,1.3,101194.24290771484,0.0008055613948052542,1.0119424290771477,0.004317764282226744
2018-05-09,4454.450607299805,96802.32358093261,1.3,101256.77418823242,0.0006179331819755607,1.0125677418823233,0.0036924514770511063
2018-05-10,4528.499221801758,96802.32358093261,1.3,101330.82280273437,0.0007312954130289651,1.0133082280273429,0.0029519653320315697
2018-05-11,4541.663360595703,96802.32358093261,1.3,101343.98694152832,0.00012991248299210056,1.0134398694152822,0.0028203239440922623
2018-05-14,4543.309020996094,96802.32358093261,1.3,101345.63260192871,1.6238362531950656e-05,1.0134563260192861,0.0028038673400883063
2018-05-15,4512.8662109375,96802.32358093261,1.3,101315.18979187011,-0.00030038600852355657,1.0131518979187002,0.003108295440674258
2018-05-16,4522.7394104003915,96802.32358093261,1.3,101325.062991333,9.745033773489453e-05,1.013250629913329,0.0030095634460454157
2018-05-17,4514.511489868164,96802.32358093261,1.3,101316.83507080078,-8.120321161730892e-05,1.0131683507080067,0.003091842651367749
2018-05-18,4436.3487243652335,96802.32358093261,1.3,101238.67230529785,-0.0007714686848272478,1.0123867230529775,0.0038734703063969533
2018-05-21,4472.550964355469,96802.32358093261,1.3,101274.87454528808,0.0003575929945136558,1.0127487454528799,0.0035114479064946025
2018-05-22,4515.334701538086,96802.32358093261,1.3,101317.6582824707,0.00042245164335885654,1.0131765828247061,0.003083610534668324
2018-05-23,4471.7288970947275,96802.32358093261,1.3,101274.05247802734,-0.0004303870142930988,1.0127405247802725,0.003519668579101909
2018-05-24,4442.931747436523,96802.32358093261,1.3,101245.25532836914,-0.00028434874435834256,1.0124525532836905,0.0038076400756839046
2018-05-25,4361.477279663086,96802.32358093261,1.3,101163.8008605957,-0.0008045262714707624,1.0116380086059562,0.004622184753418246
2018-05-29,4110.534286499024,96802.32358093261,1.3,100912.85786743164,-0.002480561139748594,1.0091285786743156,0.007131614685058851
2018-05-30,4193.632507324219,96802.32358093261,1.3,100995.95608825683,0.0008234651419183336,1.0099595608825676,0.0063006324768069
2018-05-31,4125.344467163086,96802.32358093261,1.3,100927.6680480957,-0.0006761462815546571,1.0092766804809563,0.006983512878418141
2018-06-01,4213.3792877197275,96802.32358093261,1.3,101015.70286865234,0.0008722565601604337,1.0101570286865227,0.0061031646728517686
2018-06-04,4241.353988647461,96802.32358093261,1.3,101043.67756958008,0.00027693418085816823,1.0104367756958001,0.005823417663574304
2018-06-05,4178.000640869141,96802.32358093261,1.3,100980.32422180175,-0.0006269897266426572,1.009803242218017,0.00645695114135747
2018-06-06,4270.973205566406,96802.32358093261,1.3,101073.29678649902,0.0009206998037860625,1.0107329678649897,0.00552722549438478
2018-06-07,4289.896392822266,96802.32358093261,1.3,101092.21997375488,0.00018722242033741843,1.0109221997375482,0.005337993621826298
2018-06-08,4270.973205566406,96802.32358093261,1.3,101073.29678649902,-0.00018718737466416613,1.0107329678649895,0.005527225494385002
2018-06-11,4260.276794433594,96802.32358093261,1.3,101062.60037536621,-0.00010582826001415135,1.0106260037536614,0.005634189605713047
2018-06-12,4222.430801391602,96802.32358093261,1.3,101024.75438232422,-0.00037448069712653353,1.0102475438232414,0.006012649536133008
2018-06-13,4245.466995239258,96802.32358093261,1.3,101047.79057617187,0.0002280252398385585,1.0104779057617181,0.00578228759765631
2018-06-14,4221.607971191406,96802.32358093261,1.3,101023.93155212402,-0.00023611623680053206,1.0102393155212397,0.006020877838134764
2018-06-15,4209.265899658203,96802.32358093261,1.3,101011.58948059082,-0.00012216978040335835,1.0101158948059077,0.006144298553466765
2018-06-18,4177.177810668945,96802.32358093261,1.3,100979.50139160156,-0.00031766739989202986,1.009795013916015,0.006465179443359448
2018-06-19,4107.243347167969,96802.32358093261,1.3,100909.56692810058,-0.0006925609904704366,1.0090956692810051,0.0071645240783693165
2018-06-20,4104.7752380371085,96802.32358093261,1.3,100907.09881896972,-2.4458623755885256e-05,1.0090709881896964,0.007189205169678026
2018-06-21,4096.548461914063,96802.32358093261,1.3,100898.87204284668,-8.152821971230129e-05,1.008988720428466,0.0072714729309084625
2018-06-22,4022.498321533203,96802.32358093261,1.3,100824.82190246582,-0.0007339045410676981,1.0082482190246576,0.008011974334716898
2018-06-25,3943.513870239258,96802.32358093261,1.3,100745.83745117187,-0.0007833829983885376,1.007458374511718,0.008801818847656406
2018-06-26,3931.9942474365234,96802.32358093261,1.3,100734.31782836914,-0.00011434341203742093,1.0073431782836908,0.008917015075683654
2018-06-27,3882.6282501220703,96802.32358093261,1.3,100684.95183105468,-0.000490061365170158,1.0068495183105461,0.00941067504882831
2018-06-28,3973.1327056884766,96802.32358093261,1.3,100775.45628662109,0.0008988876085302966,1.0077545628662101,0.008505630493164329
2018-06-29,3899.9069213867188,96802.32358093261,1.3,100702.23050231933,-0.00072662319775052,1.0070223050231926,0.009237888336181888
2018-07-02,3926.235580444336,96802.32358093261,1.3,100728.55916137695,0.0002614506046816345,1.0072855916137688,0.008974601745605604
2018-07-03,3868.6416625976562,96802.32358093261,1.3,100670.96524353027,-0.000571773470465442,1.006709652435302,0.00955054092407237
2018-07-05,3842.3126220703125,96802.32358093261,1.3,100644.63620300293,-0.00026153559234931567,1.0064463620300286,0.009813831329345879
2018-07-06,3874.4003295898438,96802.32358093261,1.3,100676.72391052246,0.0003188218342287108,1.0067672391052238,0.009492954254150643
2018-07-09,3983.005905151367,96802.32358093261,1.3,100785.32948608398,0.0010787555588127606,1.0078532948608392,0.008406898498535265
2018-07-10,3957.499313354492,96802.32358093261,1.3,100759.8228942871,-0.00025307841852517665,1.0075982289428704,0.00866196441650402
2018-07-11,3928.7033081054688,96802.32358093261,1.3,100731.02688903808,-0.00028578856553995724,1.0073102688903803,0.00894992446899412
2018-07-12,3950.917434692383,96802.32358093261,1.3,100753.241015625,0.00022052913856795975,1.0075324101562493,0.008727783203125172
2018-07-13,3955.8544158935547,96802.32358093261,1.3,100758.17799682617,4.9000718502112406e-05,1.0075817799682611,0.008678413391113304
2018-07-16,4023.3219146728525,96802.32358093261,1.3,100825.64549560547,0.0006695982412605606,1.008256454956054,0.00800373840332047
2018-07-17,4046.358871459961,96802.32358093261,1.3,100848.68245239258,0.00022848310738665667,1.008486824523925,0.007773368835449546
2018-07-18,4159.900283813477,96802.32358093261,1.3,100962.22386474609,0.0011258591544527352,1.00962223864746,0.006637954711914418
2018-07-19,4101.484298706055,96802.32358093261,1.3,100903.80787963867,-0.0005785924959981203,1.0090380787963857,0.007222114562988713
2018-07-20,4136.040496826172,96802.32358093261,1.3,100938.36407775879,0.0003424667398215231,1.009383640777587,0.006876552581787543
2018-07-23,4174.710464477539,96802.32358093261,1.3,100977.03404541015,0.0003831047590743264,1.0097703404541005,0.0064898529052739296
2018-07-24,4194.456100463867,96802.32358093261,1.3,100996.77968139648,0.00019554581071812294,1.0099677968139638,0.0062923965454106945
2018-07-25,4199.393081665039,96802.32358093261,1.3,101001.71666259765,4.888256057999918e-05,1.0100171666259754,0.006243026733399049
2018-07-26,4195.278549194336,96802.32358093261,1.3,100997.60213012695,-4.073725285724805e-05,1.0099760213012685,0.006284172058105941
2018-07-27,4200.2159118652335,96802.32358093261,1.3,101002.53949279785,4.888593953489284e-05,1.0100253949279776,0.0062347984313968485
2018-07-30,4212.630462646485,96802.32358093261,1.3,101014.9540435791,0.00012291325390023644,1.01014954043579,0.00611065292358437
2018-07-31,4184.491348266602,96802.32358093261,1.3,100986.81492919922,-0.00027856384875202256,1.0098681492919912,0.006392044067383251
2018-08-01,4153.04069519043,96802.32358093261,1.3,100955.36427612304,-0.0003114332608491477,1.0095536427612295,0.006706550598144956
2018-08-02,4122.420120239258,96802.32358093261,1.3,100924.74370117187,-0.00030330805272937855,1.0092474370117177,0.007012756347656746
2018-08-03,4130.696105957031,96802.32358093261,1.3,100933.01968688965,8.200155298165868e-05,1.0093301968688955,0.006929996490478985
2018-08-06,4137.316513061523,96802.32358093261,1.3,100939.64009399414,6.5592083988264e-05,1.0093964009399403,0.006863792419434134
2018-08-07,4148.90251159668,96802.32358093261,1.3,100951.2260925293,0.00011478145280063856,1.009512260925292,0.006747932434082449
2018-08-08,4148.075485229492,96802.32358093261,1.3,100950.3990661621,-8.192336033885361e-06,1.00950399066162,0.006756202697754343
2018-08-09,4091.796875,96802.32358093261,1.3,100894.12045593261,-0.0005574877439821213,1.0089412045593251,0.007318988800049331
2018-08-10,4004.89501953125,96802.32358093261,1.3,100807.21860046386,-0.0008613173401585961,1.0080721860046378,0.008188007354736682
2018-08-13,3918.8228607177725,96802.32358093261,1.3,100721.14644165039,-0.0008538293190550883,1.007211464416503,0.009048728942871342
2018-08-14,3961.0305786132812,96802.32358093261,1.3,100763.3541595459,0.0004190551774543305,1.0076335415954583,0.008626651763916193
2018-08-15,3927.0980834960938,96802.32358093261,1.3,100729.42166442871,-0.0003367543230394787,1.0072942166442864,0.008965976715088031
2018-08-16,3997.446060180664,96802.32358093261,1.3,100799.76964111328,0.0006983855910434045,1.0079976964111321,0.008262496948242326
2018-08-17,4003.240203857422,96802.32358093261,1.3,100805.56378479004,5.748171545816305e-05,1.0080556378478998,0.008204555511474698
2018-08-20,3996.619415283203,96802.32358093261,1.3,100798.94299621582,-6.567880110619484e-05,1.0079894299621575,0.008270763397216996
2018-08-21,4017.3107147216797,96802.32358093261,1.3,100819.6342956543,0.00020527298028572005,1.0081963429565424,0.008063850402832085
2018-08-22,4022.2755432128906,96802.32358093261,1.3,100824.5991241455,4.924465879985185e-05,1.0082459912414545,0.008014202117919922
2018-08-23,3983.3778381347656,96802.32358093261,1.3,100785.70141906738,-0.00038579578214070764,1.0078570141906733,0.008403179168701147
2018-08-24,3984.204864501953,96802.32358093261,1.3,100786.52844543457,8.20579065829996e-06,1.0078652844543452,0.008394908905029252
2018-08-27,4129.040145874024,96802.32358093261,1.3,100931.36372680664,0.0014370500066434033,1.009313637268066,0.006946556091308453
2018-08-28,4138.144302368164,96802.32358093261,1.3,100940.46788330078,9.020146125027217e-05,1.0094046788330073,0.0068555145263671236
2018-08-29,4134.005737304688,96802.32358093261,1.3,100936.3293182373,-4.100005825469211e-05,1.0093632931823726,0.006896900177001841
2018-08-30,4080.208206176758,96802.32358093261,1.3,100882.53178710937,-0.0005329848181651053,1.0088253178710933,0.007434875488281145
2018-08-31,4041.3101196289062,96802.32358093261,1.3,100843.63370056152,-0.000385578016915189,1.0084363370056146,0.007823856353759817
2018-09-04,4031.378936767578,96802.32358093261,1.3,100833.70251770019,-9.848100962739359e-05,1.0083370251770014,0.007923168182373042
2018-09-05,4032.2067260742188,96802.32358093261,1.3,100834.53030700683,8.209450669482976e-06,1.0083453030700678,0.007914890289306697
2018-09-06,3966.8235778808594,96802.32358093261,1.3,100769.14715881347,-0.0006484202186918253,1.0076914715881342,0.00856872177124024
2018-09-07,3990.826416015625,96802.32358093261,1.3,100793.14999694824,0.00023819630126409308,1.007931499969482,0.008328693389892505
2018-09-10,3967.6525115966797,96802.32358093261,1.3,100769.9760925293,-0.0002299154696489003,1.0076997609252925,0.008560432434082
2018-09-11,3961.0305786132812,96802.32358093261,1.3,100763.3541595459,-6.571335272842482e-05,1.0076335415954585,0.008626651763915971
2018-09-12,3929.5806884765625,96802.32358093261,1.3,100731.90426940918,-0.00031211634824024337,1.0073190426940912,0.008941150665283226
2018-09-13,3949.444580078125,96802.32358093261,1.3,100751.76816101074,0.0001971956327604385,1.007517681610107,0.008742511749267434
2018-09-14,3988.34228515625,96802.32358093261,1.3,100790.66586608886,0.0003860746643766788,1.0079066586608882,0.008353534698486209
2018-09-17,3946.1334228515625,96802.32358093261,1.3,100748.45700378418,-0.0004187774923599674,1.0074845700378414,0.008775623321533033
2018-09-18,3960.2039337158203,96802.32358093261,1.3,100762.52751464843,0.00013965981497587876,1.007625275146484,0.008634918212890419
2018-09-19,4063.656997680664,96802.32358093261,1.3,100865.98057861328,0.001026701756263515,1.0086598057861325,0.007600387573241996
2018-09-20,4128.211975097656,96802.32358093261,1.3,100930.53555603027,0.000640007434089096,1.0093053555603024,0.006954837799072022
2018-09-21,4089.3138885498047,96802.32358093261,1.3,100891.63746948242,-0.0003853946314023027,1.008916374694824,0.007343818664550472
2018-09-24,4018.9659118652335,96802.32358093261,1.3,100821.28949279785,-0.0006972627112514784,1.0082128949279783,0.008047298431396177
2018-09-25,3995.791244506836,96802.32358093261,1.3,100798.11482543945,-0.00022985886686222035,1.0079811482543943,0.00827904510498012
2018-09-26,3947.7890014648438,96802.32358093261,1.3,100750.11258239746,-0.00047622163494942527,1.0075011258239743,0.008759067535400122
2018-09-27,3953.582763671875,96802.32358093261,1.3,100755.90634460449,5.750626037559492e-05,1.0075590634460447,0.00870112991332972
2018-09-28,3854.266357421875,96802.32358093261,1.3,100656.58993835449,-0.0009857129954279342,1.0065658993835447,0.00969429397582977
2018-10-01,3859.2330932617188,96802.32358093261,1.3,100661.55667419433,4.934337476458772e-05,1.0066155667419432,0.009644626617431262
2018-10-02,3859.2330932617188,96802.32358093261,1.3,100661.55667419433,0.0,1.0066155667419432,0.009644626617431262
2018-10-03,3898.9601135253915,96802.32358093261,1.3,100701.283694458,0.0003946593076467053,1.0070128369445799,0.009247356414794572
2018-10-04,3912.200164794922,96802.32358093261,1.3,100714.52374572754,0.00013147847558436787,1.0071452374572751,0.00911495590209932
2018-10-05,3869.164276123047,96802.32358093261,1.3,100671.48785705566,-0.0004273056861245905,1.0067148785705564,0.009545314788818038
2018-10-08,3891.5096282958975,96802.32358093261,1.3,100693.83320922851,0.0002219630666886463,1.0069383320922851,0.009321861267089337
2018-10-09,3820.3346252441406,96802.32358093261,1.3,100622.65820617675,-0.0007068457003107653,1.0062265820617675,0.010033611297606937
2018-10-10,3692.879867553711,96802.32358093261,1.3,100495.20344848633,-0.0012666606106676026,1.0049520344848633,0.011308158874511198
2018-10-11,3599.358367919922,96802.32358093261,1.3,100401.68194885254,-0.0009306066003610391,1.0040168194885253,0.012243373870849172
2018-10-12,3594.3912506103525,96802.32358093261,1.3,100396.71483154297,-4.9472451189580546e-05,1.0039671483154295,0.012293045043944906
2018-10-15,3597.701644897461,96802.32358093261,1.3,100400.02522583008,3.2973133559766055e-05,1.0040002522583005,0.012259941101073979
2018-10-16,3802.126693725586,96802.32358093261,1.3,100604.4502746582,0.002036105552446932,1.0060445027465816,0.010215690612792816
2018-10-17,3905.5801391601562,96802.32358093261,1.3,100707.90372009277,0.0010283187786637171,1.0070790372009273,0.009181156158447168
2018-10-18,3809.5752716064453,96802.32358093261,1.3,100611.89885253906,-0.0009533002277611891,1.00611898852539,0.010141204833984396
2018-10-19,3841.8521881103525,96802.32358093261,1.3,100644.17576904297,0.0003208061558526154,1.0064417576904292,0.009818435668945247
2018-10-22,3733.4327697753915,96802.32358093261,1.3,100535.756350708,-0.0010772547691558776,1.0053575635070795,0.010902629852294954
2018-10-23,3684.6031188964853,96802.32358093261,1.3,100486.9266998291,-0.00048569437035483887,1.0048692669982904,0.011390926361084075
2018-10-24,0.0,100485.6266998291,2.6,100485.6266998291,-1.2937006262370154e-05,1.0048562669982903,0.011403926361084116
2018-10-25,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-10-26,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-10-29,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-10-30,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-10-31,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-11-01,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-11-02,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-11-05,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-11-06,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-11-07,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-11-08,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-11-09,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-11-12,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-11-13,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-11-14,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-11-15,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-11-16,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-11-19,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-11-20,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-11-21,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-11-23,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-11-26,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-11-27,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-11-28,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-11-29,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-11-30,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-12-03,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-12-04,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-12-06,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-12-07,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-12-10,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-12-11,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-12-12,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-12-13,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-12-14,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-12-17,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-12-18,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-12-19,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-12-20,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-12-21,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-12-24,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-12-26,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-12-27,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-12-28,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2018-12-31,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2019-01-02,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2019-01-03,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2019-01-04,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2019-01-07,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2019-01-08,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2019-01-09,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2019-01-10,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2019-01-11,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2019-01-14,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2019-01-15,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2019-01-16,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2019-01-17,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2019-01-18,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2019-01-22,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2019-01-23,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2019-01-24,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
2019-01-25,0.0,100485.6266998291,2.6,100485.6266998291,0.0,1.0048562669982903,0.011403926361084116
